ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
977,50,True,7,60.42206348412219,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
978,48,True,6,56.25379807957927,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
979,46,True,5,48.8987846128989,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
980,43,False,3,50.88563866520188,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
981,53,True,5,64.18459091275058,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
982,45,True,5,61.55271704637866,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
983,31,False,5,47.1735770041272,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
984,37,False,4,63.144681017384286,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
985,43,False,4,54.43559834085133,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
986,47,True,4,60.59728138239371,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
987,44,True,3,53.85684431498945,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
988,53,False,9,63.30080439119523,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
989,31,True,6,46.88265571922141,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
990,46,True,6,53.21184698032939,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
991,32,False,8,63.51521844529382,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
992,50,False,1,38.25174296261916,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
993,44,True,7,54.67757017112874,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
994,47,True,2,52.24517576088769,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
995,38,True,1,59.792628613806215,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
996,53,True,6,62.4893940478768,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
997,52,True,7,60.11198673514875,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
998,49,True,2,56.68700177378072,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
999,44,True,6,55.28395183666752,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
1000,49,False,6,52.60102564964072,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
1001,33,True,12,75.09524157933608,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1002,40,False,15,73.53023017952862,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1003,45,True,13,72.59634968367294,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1004,30,True,14,66.27885447491802,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1005,28,False,16,59.14437954134051,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1006,36,True,15,81.31016571988494,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1007,28,False,9,80.19260354357712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1008,28,False,11,68.86130776926282,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1009,24,False,12,78.78883787802836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1010,33,True,12,73.33553990530062,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1011,34,True,14,86.06171751792331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1012,32,False,14,61.877404066746315,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1013,41,True,17,73.73273658437246,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1014,41,True,16,72.93453265551055,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1015,44,True,11,76.61115958856178,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1016,35,True,15,90.37137810881799,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1017,40,True,11,73.76282829861513,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1018,36,False,18,82.431321798582,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1019,36,True,15,73.52183734924229,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1020,32,True,16,85.70912943374587,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1021,23,False,20,82.5284833120027,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1022,38,False,16,71.66685005491996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1023,40,True,17,70.94698939196657,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1024,27,True,17,79.86960639429678,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1025,34,False,18,68.44593960395392,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1026,39,False,17,76.9063259563121,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1027,33,False,14,71.44203422070123,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1028,40,False,16,78.68102648156813,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1029,34,True,13,73.3898242433758,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1030,32,False,16,68.07418822609534,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1031,41,True,17,86.05306907403612,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1032,30,False,11,77.39556237243382,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1033,31,False,15,74.4641462468114,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
